course_id,provider,institution,title,subject,url,price,level,num_subscribers,num_lectures,num_reviews,rating,content_duration,language,published_timestamp
e-106,edx,Massachusetts Institute of Technology,Machine Learning with Python: from Linear Models to Deep Learning,Computer Science,https://www.edx.org/course/machine-learning-with-python-from-linear-models-to,300.0,Advanced,85561,0,0,0,180.0,English,
e-107,edx,IBM,Introduction to Data Science,Data Analysis & Statistics,https://www.edx.org/course/intro-to-data-science,39.0,Introductory,43766,0,0,0,27.0,English,
e-108,edx,Massachusetts Institute of Technology,Circuits and Electronics 1: Basic Circuit Analysis,Electronics,https://www.edx.org/course/circuits-and-electronics-1-basic-circuit-analysi-2,169.0,Introductory,52639,0,0,0,30.0,English,
e-109,edx,Indian Institute of Management Bangalore,Introduction to Investments,Business & Management,https://www.edx.org/course/introduction-to-investments,50.0,Intermediate,91788,0,0,0,20.0,English,
e-110,edx,Harvard University,Improving Your Business Through a Culture of Health,Business & Management,https://www.edx.org/course/improving-your-business-through-a-culture-of-healt,99.0,Introductory,54136,0,0,0,18.0,English,
e-111,edx,Harvard University,Introduction to Linear Models and Matrix Algebra,Math,https://www.edx.org/course/introduction-to-linear-models-and-matrix-algebra,149.0,Intermediate,92004,0,0,0,12.0,English,
e-112,edx,Indian Institute of Management Bangalore,DO Your Venture: Entrepreneurship For Everyone,Business & Management,https://www.edx.org/course/do-your-venture-entrepreneurship-for-everyone,150.0,Introductory,61989,0,0,0,21.0,English,
e-113,edx,Inter-American Development Bank,El valor de la creatividad y la innovación: La Economía Naranja,Art & Culture,https://www.edx.org/course/el-valor-de-la-creatividad-y-la-innovacion-la-economia-naranja,25.0,Introductory,23728,0,0,0,24.0,Español,
e-114,edx,Harvard University,Humanitarian Response to Conflict and Disaster,Health & Safety,https://www.edx.org/course/humanitarian-response-to-conflict-and-disaster,99.0,Introductory,119891,0,0,0,17.5,English,
e-115,edx,Harvard University,"Women Making History: Ten Objects, Many Stories",History,https://www.edx.org/course/women-making-history-ten-objects-many-stories,99.0,Introductory,38939,0,0,0,20.0,English,
e-116,edx,Harvard University,Masterpieces of World Literature,Literature,https://www.edx.org/course/masterpieces-of-world-literature,149.0,Introductory,88789,0,0,0,72.0,English,
e-117,edx,IBM,SQL for Data Science,Data Analysis & Statistics,https://www.edx.org/course/sql-for-data-science,39.0,Introductory,39184,0,0,0,12.0,English,
e-118,edx,Universidad del Rosario,El cerebro y las emociones en el lenguaje,Communication,https://www.edx.org/course/el-cerebro-y-las-emociones-en-el-lenguaje,49.0,Introductory,41279,0,0,0,22.5,Español,
