course_id,provider,institution,title,subject,url,price,level,num_subscribers,num_lectures,num_reviews,rating,content_duration,language,published_timestamp
u-1070968,udemy,udemy,Ultimate Investment Banking Course,Business Finance,https://www.udemy.com/ultimate-investment-banking-course/,200,All Levels,2147,51,23,,1.5,,2017-01-18
u-1113822,udemy,udemy,Complete GST Course & Certification - Grow Your CA Practice,Business Finance,https://www.udemy.com/goods-and-services-tax/,75,All Levels,2792,274,923,,39.0,,2017-03-09
u-1006314,udemy,udemy,Financial Modeling for Business Analysts and Consultants,Business Finance,https://www.udemy.com/financial-modeling-for-business-analysts-and-consultants/,45,Intermediate Level,2174,51,74,,2.5,,2016-12-19
u-1210588,udemy,udemy,Beginner to Pro - Financial Analysis in Excel 2017,Business Finance,https://www.udemy.com/complete-excel-finance-course-from-beginner-to-pro/,95,All Levels,2451,36,11,,3.0,,2017-05-30
u-1011058,udemy,udemy,How To Maximize Your Profits Trading Options,Business Finance,https://www.udemy.com/how-to-maximize-your-profits-trading-options/,200,Intermediate Level,1276,26,45,,2.0,,2016-12-13
u-192870,udemy,udemy,Trading Penny Stocks: A Guide for All Levels In 2017,Business Finance,https://www.udemy.com/trading-penny-stocks-a-guide-for-all-levels/,150,All Levels,9221,25,138,,3.0,,2014-05-02
u-739964,udemy,udemy,Investing And Trading For Beginners: Mastering Price Charts,Business Finance,https://www.udemy.com/investing-and-trading-for-beginners-mastering-price-charts/,65,Beginner Level,1540,26,178,,1.0,,2016-02-21
u-403100,udemy,udemy,"Trading Stock Chart Patterns For Immediate, Explosive Gains",Business Finance,https://www.udemy.com/trading-chart-patterns-for-immediate-explosive-gains/,95,All Levels,2917,23,148,,2.5,,2015-01-30
u-476268,udemy,udemy,Options Trading 3 : Advanced Stock Profit and Success Method,Business Finance,https://www.udemy.com/day-trading-stock-options-3/,195,Expert Level,5172,38,34,,2.5,,2015-05-28
u-1167710,udemy,udemy,The Only Investment Strategy You Need For Your Retirement,Business Finance,https://www.udemy.com/the-only-investment-strategy-you-need-for-your-retirement/,200,All Levels,827,15,14,,1.0,,2017-04-18
u-592338,udemy,udemy,Forex Trading Secrets of the Pros With Amazon's AWS,Business Finance,https://www.udemy.com/trading-with-amazons-aws-servers-trade-secrets-of-the-pros/,200,All Levels,4284,76,93,,5.0,,2015-09-11
u-975046,udemy,udemy,Trading Options With Money Flow,Business Finance,https://www.udemy.com/trading-options-using-money-flow/,200,All Levels,1380,17,42,,1.0,,2016-10-18
u-742602,udemy,udemy,Financial Management Risk and Return For Securities,Business Finance,https://www.udemy.com/risk-and-return-finance/,30,All Levels,3607,19,21,,1.5,,2016-02-03
u-794151,udemy,udemy,Forex Trading Course: Work Smarter Not Harder Proven Results,Business Finance,https://www.udemy.com/the-complete-trading-course/,195,All Levels,4061,16,52,,2.0,,2016-03-16
u-1196544,udemy,udemy,Python Algo Trading: Sentiment Trading with News,Business Finance,https://www.udemy.com/hedge-fund-strategy-trading-with-sentiment-analysis/,200,All Levels,294,42,19,,7.0,,2017-04-28
u-504036,udemy,udemy,Short Selling: Learn To Sell Stocks Before The Fall,Business Finance,https://www.udemy.com/short-selling-learn-to-sell-before-the-fall/,75,Intermediate Level,2276,19,106,,1.5,,2015-06-22
u-719698,udemy,udemy,Basic Technical Analysis: Learn the structure of the market,Business Finance,https://www.udemy.com/learn-basic-technical-analysis/,20,Beginner Level,4919,16,79,,1.5,,2016-01-08
u-564966,udemy,udemy,The Complete Chart Pattern Trading Course: A Proven Approach,Business Finance,https://www.udemy.com/make-money-trading-stocks-from-home/,200,All Levels,2666,52,115,,4.0,,2015-08-10
u-606928,udemy,udemy,7 Deadly Mistakes of Investing that Will Slash Your Profits!,Business Finance,https://www.udemy.com/7-deadly-mistakes-of-investing/,50,All Levels,5354,23,24,,1.5,,2015-09-21
u-58977,udemy,udemy,Financial Statements Made Easy,Business Finance,https://www.udemy.com/intro-to-financial-statements-for-entrepreneurs/,95,Beginner Level,8095,12,249,,0.5833333333333334,,2013-06-09
u-1242604,udemy,udemy,Winning Forex Trading with Live Forex Trading Examples,Business Finance,https://www.udemy.com/forexmacross/,200,All Levels,809,25,3,,2.0,,2017-06-06
u-798740,udemy,udemy,Forex Traders - Create Your First Trading Robot. No Coding!,Business Finance,https://www.udemy.com/launch-your-amazing-forex-robot-in-30-minutes-no-coding/,200,All Levels,2295,39,84,,4.0,,2016-05-02
u-506568,udemy,udemy,Create A Business From Home Trading Stocks Today In 2017,Business Finance,https://www.udemy.com/work-from-home-buying-penny-stocks/,75,All Levels,10149,16,83,,2.0,,2015-05-26
u-1020760,udemy,udemy,Introduction to Accounting : Mastering Financial Statements,Business Finance,https://www.udemy.com/introduction-to-accounting-mastering-financial-statements/,50,Beginner Level,1916,23,38,,1.0,,2016-12-05
u-859742,udemy,udemy,The Complete Ethereum Course: Get .01 Ether In Your Wallet,Business Finance,https://www.udemy.com/ethereum/,45,All Levels,2507,40,333,,2.0,,2016-05-30
u-383414,udemy,udemy,Beginner to Pro in PowerPoint: Complete PowerPoint Training,Business Finance,https://www.udemy.com/powerpoint-master-class-for-business-and-finance-graduates/,150,All Levels,5786,50,518,,5.0,,2015-01-31
u-353044,udemy,udemy,Investing 101: The Complete Online Investing Course,Business Finance,https://www.udemy.com/online-investing-guide/,200,All Levels,5334,42,373,,4.5,,2014-11-28
u-447362,udemy,udemy,Create Your Own Hedge Fund: Trade Stocks Like A Fund Manager,Business Finance,https://www.udemy.com/create-your-own-hedge-fund-double-your-money-every-year/,175,Intermediate Level,4005,25,237,,2.0,,2015-04-12
u-831066,udemy,udemy,Learn MQL5: Build an 8-Currency Hedging Robot (MetaTrader 5),Business Finance,https://www.udemy.com/learn-mql5/,150,All Levels,2877,81,103,,4.5,,2016-04-26
u-1266306,udemy,udemy,Forex Trading: Your Complete Guide to Get Started Like a Pro,Business Finance,https://www.udemy.com/forex-trading-your-complete-guide-to-get-started-like-a-pro/,140,Beginner Level,1026,37,25,,3.0,,2017-06-27
u-1170894,udemy,udemy,Python Algo Stock Trading: Automate Your Trading!,Business Finance,https://www.udemy.com/algorithmic-stock-trading-bootcamp-automate-your-trading/,95,Beginner Level,1165,41,21,,2.5,,2017-05-28
u-948974,udemy,udemy,THE Forex Robot: Incredible ROI (Robot Included),Business Finance,https://www.udemy.com/the-forex-robot-1000-annual-profit-robot-included/,200,All Levels,1843,35,171,,1.5,,2016-10-04
u-380970,udemy,udemy,The Complete Bitcoin Course: Get .001 Bitcoin In Your Wallet,Business Finance,https://www.udemy.com/bitcoin-for-beginners/,45,All Levels,8797,80,449,,6.5,,2015-01-09
u-1217778,udemy,udemy,Mastering High Probability Iron Condor Options Trading,Business Finance,https://www.udemy.com/mastering-high-probability-iron-condor-options-trading/,200,All Levels,1030,22,11,,2.0,,2017-06-01
u-1246208,udemy,udemy,The Complete Short Course on Ethereum,Business Finance,https://www.udemy.com/ethereum1/,200,All Levels,1041,28,12,,1.5,,2017-06-11
u-434774,udemy,udemy,Options Trading Stocks: Proven Toolbox For Financial Success,Business Finance,https://www.udemy.com/trading-stock-options-ii-simplified-strategies-for-success/,195,Intermediate Level,7884,68,118,,10.0,,2015-05-19
u-308690,udemy,udemy,Forex Trading A-Z™ - With LIVE Examples of Forex Trading,Business Finance,https://www.udemy.com/forex-trading/,195,Beginner Level,16900,52,2476,,5.5,,2014-12-12
u-888716,udemy,udemy,"Introduction to Finance, Accounting, Modeling and Valuation",Business Finance,https://www.udemy.com/introduction-to-accounting-finance-modeling-valuation-by-chris-haroun/,200,All Levels,11441,61,1118,,4.5,,2016-06-28
u-321410,udemy,udemy,Beginner to Pro in Excel: Financial Modeling and Valuation,Business Finance,https://www.udemy.com/beginner-to-pro-in-excel-financial-modeling-and-valuation/,195,All Levels,22257,138,2697,,7.5,,2014-11-25
u-965832,udemy,udemy,The Complete Investment Banking Course 2017,Business Finance,https://www.udemy.com/the-complete-investment-banking-course-2016/,195,All Levels,8575,110,809,,5.5,,2016-10-10
u-648826,udemy,udemy,The Complete Financial Analyst Course 2017,Business Finance,https://www.udemy.com/the-complete-financial-analyst-course/,195,All Levels,24481,174,2347,,10.0,,2016-01-21
u-1035472,udemy,udemy,Python for Finance: Investment Fundamentals & Data Analytics,Business Finance,https://www.udemy.com/python-for-finance-investment-fundamentals-data-analytics/,195,All Levels,3811,103,278,,6.5,,2017-03-30
u-1154754,udemy,udemy,Financial Modeling for Startups & Small Businesses,Business Finance,https://www.udemy.com/financial-modeling-for-startups-small-businesses/,195,Beginner Level,4991,79,137,,11.5,,2017-03-29
u-627540,udemy,udemy,Options Trading - How to Win with Weekly Options,Business Finance,https://www.udemy.com/work-from-home-setup-your-own-options-trading-business/,115,Intermediate Level,7489,25,1190,,1.0,,2015-10-22
u-301442,udemy,udemy,Black Algo Trading: Build Your Trading Robot,Business Finance,https://www.udemy.com/build-your-trading-robot/,200,All Levels,20195,227,1113,,16.0,,2014-10-27
u-640100,udemy,udemy,Accounting & Financial Statement Analysis: Complete Training,Business Finance,https://www.udemy.com/accounting-fsa-a-solid-foundation-for-a-career-in-finance/,150,All Levels,10042,43,594,,3.0,,2015-10-22
u-1247394,udemy,udemy,Cryptocurrency Trading: Complete Guide To Trading Altcoins,Business Finance,https://www.udemy.com/cryptocurrency-trading/,95,All Levels,367,35,42,,5.0,,2017-06-21
u-260470,udemy,udemy,Forex Robots: Expect To Earn 175% P.A. Forex Robot Included!,Business Finance,https://www.udemy.com/backtesting/,200,All Levels,10603,42,872,,5.5,,2014-10-12
u-1214702,udemy,udemy,Three Steps Trading - Live Trading - Real Account,Business Finance,https://www.udemy.com/three-steps-trading-live-trading-real-account/,190,All Levels,1197,46,11,,5.0,,2017-05-24
u-848664,udemy,udemy,Option Trading for Rookies:  Understand Options Completely,Business Finance,https://www.udemy.com/complete-course-introduction-to-option-trading/,150,All Levels,2893,62,65,,2.0,,2016-08-10
u-1142570,udemy,udemy,How I Learned Stock Trading (and How You Can Too),Business Finance,https://www.udemy.com/best-stock-traders/,200,Expert Level,1580,53,12,,2.0,,2017-05-02
u-325834,udemy,udemy,Learn to Trade for Profit: Find and Trade Winning Stocks,Business Finance,https://www.udemy.com/trading-stocks-successfully-introduction-to-stock-trading/,95,All Levels,10605,77,71,,3.0,,2014-10-24
u-411168,udemy,udemy,Trading Inside Bars - Master 1 Easy Pattern To Be Successful,Business Finance,https://www.udemy.com/trading-inside-bars-find-setups-today-make-money-tomorrow/,125,Intermediate Level,2996,23,200,,2.0,,2015-03-09
u-885974,udemy,udemy,Four Fundamentals of Financial Planning,Business Finance,https://www.udemy.com/four-fundamentals-of-financial-planning/,30,All Levels,6219,20,23,,1.0,,2017-02-14
u-1151092,udemy,udemy,Options Trading - Calendar Spread Course for Every Trader,Business Finance,https://www.udemy.com/options-trading-calendar-spread-course-for-every-trader/,200,All Levels,1113,17,11,,1.5,,2017-04-02
u-358326,udemy,udemy,Dividend Investing: Build Your Portfolio for a Better Future,Business Finance,https://www.udemy.com/dividend-investing/,60,Beginner Level,8314,47,83,,4.0,,2015-01-24
u-153210,udemy,udemy,Learn Accounting. Understand Business.,Business Finance,https://www.udemy.com/learn-accounting-understand-business/,200,Beginner Level,5572,33,123,,5.5,,2014-03-27
u-834836,udemy,udemy,How to Consistently Win Trading Stocks in 30 Days or Less,Business Finance,https://www.udemy.com/winningstocktrades/,145,Intermediate Level,1433,15,169,,1.0,,2016-05-09
u-1171994,udemy,udemy,A Beginner's Guide to Quantopian Futures API,Business Finance,https://www.udemy.com/quantopian-futures/,20,Intermediate Level,936,11,6,,1.5,,2017-04-11
u-1239068,udemy,udemy,How to Buy Cheap Options - Options Trading Pricing Model,Business Finance,https://www.udemy.com/options-black-scholes-model/,200,All Levels,658,19,2,,1.0,,2017-06-02
u-985922,udemy,udemy,Excel Crash Course: Master Excel for Financial Analysis,Business Finance,https://www.udemy.com/excel-crash-course-master-excel-for-financial-analysis/,105,All Levels,8121,40,689,,3.5,,2016-10-18
u-765562,udemy,udemy,"Comprehensive Guide to Financial Markets, Investing &Trading",Business Finance,https://www.udemy.com/financial-markets-a-to-z-for-beginners/,60,Beginner Level,4187,79,600,,9.0,,2016-02-29
u-165964,udemy,udemy,Stock Trading Ninja: Complete System For Trading Success,Business Finance,https://www.udemy.com/stock-trading-ninja-learn-how-to-make-money-trading-stocks/,155,All Levels,9445,38,497,,4.5,,2014-02-19
u-855172,udemy,udemy,Hedge and Mutual Fund Careers: The Complete Guide,Business Finance,https://www.udemy.com/hedge-fund-mutual-fund-careers-the-complete-guide-how-to-pick-stocks/,200,All Levels,3255,102,340,,8.5,,2016-06-20
u-258232,udemy,udemy,Algorithmic Trading In Forex: Create Your First Forex Robot!,Business Finance,https://www.udemy.com/learn-mql4/,185,All Levels,7941,40,713,,6.5,,2014-08-11
u-994754,udemy,udemy,The Power Modeling Bootcamp: Advanced Excel in 10 Days,Business Finance,https://www.udemy.com/the-power-modeling-bootcamp-advanced-excel-in-10-days/,150,All Levels,1680,76,158,,5.5,,2016-11-26
u-43319,udemy,udemy,Options Trading Basics (3-Course Bundle),Business Finance,https://www.udemy.com/learn-options-trading-courses/,180,Beginner Level,10100,45,985,,11.0,,2013-02-25
u-408440,udemy,udemy,How to Win 97% of Your Options Trades,Business Finance,https://www.udemy.com/how-to-win-97-percent-of-your-trades/,125,All Levels,5050,26,461,,1.5,,2015-02-10
u-918688,udemy,udemy,How I Make Consistent Returns Trading Options,Business Finance,https://www.udemy.com/how-i-make-15-per-month-trading-options/,200,All Levels,2310,26,162,,3.5,,2016-10-05
u-308694,udemy,udemy,"Forex Strategies: Kelly Criterion, Larry Williams and more!",Business Finance,https://www.udemy.com/money-management/,185,All Levels,5528,32,506,,3.0,,2015-02-19
u-199450,udemy,udemy,"Elite Trend Trader: Learn To Trade Stocks, Options & Forex",Business Finance,https://www.udemy.com/elite-trend-trader-how-to-make-a-fortune-trading-the-trend/,125,All Levels,6451,28,237,,5.0,,2014-04-16
u-401784,udemy,udemy,Options Trading Introduction: Day Trade Stock Options,Business Finance,https://www.udemy.com/how-to-trade-stock-options-level-1-start-day-trading/,95,Beginner Level,12394,30,218,,2.5,,2015-02-20
u-1122792,udemy,udemy,The Almost Perfect Options Trading Strategy System - Unique,Business Finance,https://www.udemy.com/the-almost-perfect-options-trading-strategy-system-unique/,200,All Levels,1793,15,18,,1.0,,2017-03-03
u-709500,udemy,udemy,Forex Trading -  Learn to Trade Forex Like the Banks,Business Finance,https://www.udemy.com/forex-trading-learn-the-same-strategies-used-by-banks/,20,All Levels,3223,23,240,,1.0,,2016-03-30
u-285638,udemy,udemy,Learn to Trade for Profit:Trading with Japanese Candlesticks,Business Finance,https://www.udemy.com/introduction-to-japanese-candlesticks/,60,Beginner Level,16385,45,273,,3.0,,2014-09-02
u-1135126,udemy,udemy,The Most Powerful Options Spread Trading Front Ratio Spread,Business Finance,https://www.udemy.com/the-most-powerful-options-spread-trading-front-ratio-spread/,200,All Levels,1487,18,16,,2.0,,2017-03-08
u-834558,udemy,udemy,What Finance Job is for You? Explanation of 14 Finance Roles,Business Finance,https://www.udemy.com/what-finance-job-is-for-you-explanation-of-14-financial-analyst-roles/,200,All Levels,2951,60,232,,4.0,,2016-05-04
u-551968,udemy,udemy,The Blueprint for Successful Stock Trading,Business Finance,https://www.udemy.com/stock-market-millionaire-blueprint/,120,All Levels,2697,15,331,,1.0,,2015-08-13
u-1005658,udemy,udemy,Trading for Beginners - Intermediate Level,Business Finance,https://www.udemy.com/trading-for-beginners-tier-2/,150,Beginner Level,3979,39,40,,5.0,,2016-11-09
u-746432,udemy,udemy,Start Trading Stocks Using Technical Analysis!,Business Finance,https://www.udemy.com/professional-stock-trader/,25,All Levels,3190,45,244,,4.0,,2016-02-03
u-1057242,udemy,udemy,Learn How to Set Up an Incubator Hedge Fund - Step-by-Step,Business Finance,https://www.udemy.com/hedge-fund-startup/,200,Expert Level,1406,54,71,,1.5,,2017-01-18
u-284118,udemy,udemy,VPS for Forex Trading - Protect Your Forex Robots,Business Finance,https://www.udemy.com/forex-vps/,160,All Levels,4252,24,225,,2.0,,2014-09-19
u-302562,udemy,udemy,Introduction to Accounting: The Language of Business,Business Finance,https://www.udemy.com/learnaccountingforfree/,20,Beginner Level,11958,134,370,,11.5,,2014-10-02
u-596598,udemy,udemy,Basic Excel for Basic Bookkeeping and Accounting,Business Finance,https://www.udemy.com/basic-excel-for-basic-bookkeeping/,95,Beginner Level,7743,33,340,,1.5,,2015-09-10
u-860890,udemy,udemy,"Using 'The Greeks To Understand Options""",Business Finance,https://www.udemy.com/options-greeks/,50,All Levels,2134,5,55,,1.0,,2016-07-13
u-951050,udemy,udemy,Trading Options For Consistent Returns: Calendar Spreads,Business Finance,https://www.udemy.com/trading-options-for-consistent-returns-calendar-spreads/,200,All Levels,1214,20,69,,1.5,,2016-10-07
u-796450,udemy,udemy,How to Create Your Personal Budget,Business Finance,https://www.udemy.com/personal-budget/,20,All Levels,3870,10,53,,1.0,,2016-03-21
u-502772,udemy,udemy,The Complete Value Investing Course: A Proven Approach,Business Finance,https://www.udemy.com/value-investing-essential-guide-to-picking-stocks/,200,All Levels,2146,49,212,,4.5,,2015-06-16
u-1102462,udemy,udemy,FOREX Trading with Price Action,Business Finance,https://www.udemy.com/forex-trading-system/,195,Beginner Level,484,19,57,,1.0,,2017-03-14
u-1062092,udemy,udemy,Emini ES Futures - Advanced Non Directional Options Trading,Business Finance,https://www.udemy.com/emini-es-futures-advanced-non-directional-options-trading/,200,All Levels,1057,14,15,,1.5,,2017-01-11
u-891484,udemy,udemy,Forex Trading - Advanced Fundamental Analysis,Business Finance,https://www.udemy.com/forex-trading-advanced-fundamental-analysis/,20,Intermediate Level,1754,49,100,,2.5,,2016-06-30
u-1217064,udemy,udemy,How To Invest With Tiny Capital In Stocks ?,Business Finance,https://www.udemy.com/howtoinvest5k/,20,Beginner Level,1239,6,5,,0.7,,2017-05-23
u-382204,udemy,udemy,Learn How To Successfully Trade Stocks: In 5 Simple Steps,Business Finance,https://www.udemy.com/learn-how-to-successfully-trade-stocks-in-5-simple-steps/,95,All Levels,2493,108,276,,9.5,,2015-01-31
u-308696,udemy,udemy,Forex MetaTrader 4: Master MT4 Like A Pro Forex Trader,Business Finance,https://www.udemy.com/metatrader4/,150,Beginner Level,2602,57,402,,5.0,,2015-10-28
u-474928,udemy,udemy,Intermediate Options trading concepts for Stocks and Options,Business Finance,https://www.udemy.com/intermediate-options-trading-concepts-for-stocks-and-options-traders/,40,All Levels,2000,9,30,,1.0,,2015-04-13
u-1148774,udemy,udemy,Options Trading 101: The Basics,Business Finance,https://www.udemy.com/options-trading-101-the-basics/,0,Beginner Level,1514,11,66,,0.55,,2017-03-23
u-959144,udemy,udemy,Practical Accounts APP Overview,Business Finance,https://www.udemy.com/practical-accounts-app-overview/,20,Intermediate Level,1361,14,1,,3.0,,2016-10-04
u-1233350,udemy,udemy,Bitcoin Profits for Beginners,Business Finance,https://www.udemy.com/bitcoin-profits-for-beginners/,100,Beginner Level,61,30,18,,1.5,,2017-06-09
u-572744,udemy,udemy,Trend Traders Club: How To Find And Trade Fast Moving Trends,Business Finance,https://www.udemy.com/how-to-find-and-trade-profitable-fast-moving-trends/,75,All Levels,1513,60,31,,5.5,,2015-08-04
u-724062,udemy,udemy,Financial Statements Basics,Business Finance,https://www.udemy.com/financial-statements-basics/,20,Beginner Level,1374,9,19,,2.0,,2016-01-14
u-474212,udemy,udemy,High performance Stock Trading using key Options techniques,Business Finance,https://www.udemy.com/high-performance-stock-trading-using-options-trading-techniques/,40,All Levels,2103,6,15,,1.5,,2015-04-12
u-771276,udemy,udemy,Introduction to Financial Statement Analysis,Business Finance,https://www.udemy.com/introduction-to-financial-statement-analysis/,20,Beginner Level,1480,25,25,,1.5,,2016-03-21
u-388164,udemy,udemy,Basics of Economics (College Level),Business Finance,https://www.udemy.com/economics-for-accounting-and-finance-professionals/,25,All Levels,2516,20,12,,1.5,,2015-01-08
u-133536,udemy,udemy,Stock Market Investing for Beginners,Business Finance,https://www.udemy.com/the-beginners-guide-to-the-stock-market/,0,Beginner Level,50855,15,2698,,1.5,,2013-12-25
u-655300,udemy,udemy,Accounting for Beginners : Learn Basics in under 1 Hour,Business Finance,https://www.udemy.com/accounting-for-beginners-how-to-do-accounting-super-easily/,50,Beginner Level,1971,20,13,,1.5,,2015-12-03
u-949504,udemy,udemy,Straddle Options Trading - Profit in Any Market Direction,Business Finance,https://www.udemy.com/straddle-options-trading-profit-in-any-market-direction/,200,All Levels,837,19,9,,1.0,,2016-10-03
u-265960,udemy,udemy,Fundamentals of Forex Trading,Business Finance,https://www.udemy.com/fundamentals-of-forex-trading/,0,All Levels,17160,23,620,,1.0,,2014-08-29
u-680044,udemy,udemy,"Binary Options: Trading Strategies, 90% Accuracy and Signals",Business Finance,https://www.udemy.com/learn-trading-binary-options-from-scratch-and-3-strategies/,195,Beginner Level,1723,24,38,,1.0,,2015-12-14
u-923616,udemy,udemy,Website Investing 101 - Buying & Selling Online Businesses,Business Finance,https://www.udemy.com/cash-flow-website-investing-buy-sell-online-businesses-digital-assets/,0,All Levels,6811,51,151,,2.0,,2016-08-05
u-741898,udemy,udemy,Practical Accounts & Bookkeeping Automated Overview,Business Finance,https://www.udemy.com/practical-accounts-bookkeeping-automated-overview/,20,All Levels,2060,30,17,,4.5,,2016-01-28
u-381330,udemy,udemy,Live Account - ETF Trading System - Hacking The Stock Market,Business Finance,https://www.udemy.com/cracked-wall-street-hacked-the-stock-market-top-secret/,150,All Levels,2318,16,19,,5.0,,2014-12-31
u-545918,udemy,udemy,Stock Market Leverage: How to Start Trading Options Wisely,Business Finance,https://www.udemy.com/stock-market-tips-how-to-successfully-trade-options/,95,Beginner Level,2153,13,14,,1.5,,2015-07-27
u-191854,udemy,udemy,Stock Market Foundations,Business Finance,https://www.udemy.com/how-to-invest-in-the-stock-market-beginners/,0,Beginner Level,19339,9,794,,2.0,,2014-03-31
u-471546,udemy,udemy,Crash Course on Working Capital Management,Business Finance,https://www.udemy.com/crash-course-on-working-capital-management/,20,All Levels,3177,8,8,,1.0,,2015-04-16
u-866584,udemy,udemy,Advanced Accounting A Complete Study for CA / CMA / CFA / CS,Business Finance,https://www.udemy.com/branch-accounts-a-complete-analysis/,150,All Levels,1535,462,16,,62.0,,2016-06-03
u-889824,udemy,udemy,61% Profit In 1 Month - Crush Your Forex Trading Paradigm,Business Finance,https://www.udemy.com/61-profit-in-1-month-shattering-your-trading-paradigm/,20,All Levels,1027,25,29,,1.5,,2016-07-18
u-1191504,udemy,udemy,How to create a routine Trading,Business Finance,https://www.udemy.com/how-to-create-a-trading-routine/,25,All Levels,307,5,8,,0.1333333333333333,,2017-05-01
u-585752,udemy,udemy,"Forex Trading Secrets |MT4 Robot (EA) inside, no coding",Business Finance,https://www.udemy.com/forex-trading-robot-forex-trading/,150,All Levels,2096,29,48,,0.6833333333333333,,2015-08-24
u-671578,udemy,udemy,Forex SOS Course: Trading Tweaks And Working Forex Strategy,Business Finance,https://www.udemy.com/forex-sos-course/,50,Beginner Level,1315,59,48,,2.5,,2015-11-18
u-151668,udemy,udemy,Introduction to Financial Modeling,Business Finance,https://www.udemy.com/financial-modeling-asimplemodel/,0,Intermediate Level,29167,8,1463,,1.5,,2014-05-27
u-1105344,udemy,udemy,Quantitative Aptitude for Banking & Competitive Examinations,Business Finance,https://www.udemy.com/quantitative-aptitude-for-competitive-examinations-part-i/,50,All Levels,1056,42,1,,3.0,,2017-02-09
u-44836,udemy,udemy,Option Spreads and Credit Spreads Bundle,Business Finance,https://www.udemy.com/option-spreads-and-credit-spreads-bundle/,180,Expert Level,2212,24,194,,4.5,,2013-03-05
u-840300,udemy,udemy,B Com Accountancy I (Paper ECO 02 IGNOU),Business Finance,https://www.udemy.com/accounts-from-incomplete-records/,50,All Levels,2946,284,6,,31.5,,2016-05-05
u-1100054,udemy,udemy,FOREX TRADING - Learn in a quick + profitable way + support,Business Finance,https://www.udemy.com/forex-the-only-simple-trading-your-ever-need-bank-trading/,100,All Levels,271,47,48,,3.5,,2017-02-20
u-421054,udemy,udemy,Auditing Basics (Professional Course Level),Business Finance,https://www.udemy.com/basics-of-auditing/,25,All Levels,3771,35,10,,2.5,,2015-02-13
u-528784,udemy,udemy,Stock market Investing Encyclopedia: How to invest in stocks,Business Finance,https://www.udemy.com/stockmarket/,200,Intermediate Level,3143,39,11,,3.0,,2015-11-10
u-637430,udemy,udemy,Learn the basics of preparing accounting statements,Business Finance,https://www.udemy.com/basics-of-financial-accounting/,20,Intermediate Level,1951,20,30,,0.55,,2015-10-13
u-236080,udemy,udemy,Elliott Wave -Forex Trading With The Elliott Wave Theory,Business Finance,https://www.udemy.com/forex-trading-with-the-elliot-wave-theory/,90,Expert Level,4022,14,35,,1.0,,2016-12-15
u-777444,udemy,udemy,Corporate Finance - A Brief Introduction,Business Finance,https://www.udemy.com/finance-a-brief-introduction-and-basics-finance-101/,0,Beginner Level,11724,17,649,,1.5,,2016-03-04
u-474238,udemy,udemy,Excel functions to analyze and visualize data,Business Finance,https://www.udemy.com/basic-excel-functions-to-analyze-large-data/,20,Intermediate Level,2283,16,54,,2.0,,2015-04-20
u-1245244,udemy,udemy,Building Financial Statements in Excel,Business Finance,https://www.udemy.com/guide-to-building-financial-statements/,35,Beginner Level,1181,18,1,,1.0,,2017-06-29
u-1051570,udemy,udemy,Transfer Pricing A Complete Analysis,Business Finance,https://www.udemy.com/transfer-pricing-a-complete-analysis/,50,All Levels,1852,14,3,,2.5,,2016-12-28
u-262370,udemy,udemy,Accounting: Get Hired Without Work Experience,Business Finance,https://www.udemy.com/accounting-get-hired-without-work-experience/,100,All Levels,4661,20,187,,1.0,,2014-09-01
u-1188178,udemy,udemy,Forex Trading for Beginners - Basics,Business Finance,https://www.udemy.com/complete-forex-trading-for-beginners-in-1-course-basics/,50,All Levels,989,11,9,,1.0,,2017-04-24
u-824592,udemy,udemy,Basic Bookkeeping Hacks,Business Finance,https://www.udemy.com/basic-bookkeeping/,20,All Levels,5841,28,16,,1.5,,2016-06-14
u-1147458,udemy,udemy,Complete Trading Plan Course for Stocks & Forex (10 Hours),Business Finance,https://www.udemy.com/killer-trading-plan-6-year-old-can-invest-10-hours-stocks-forex-etf/,200,All Levels,1087,61,14,,9.5,,2017-03-23
u-1243448,udemy,udemy,"Forex Trading with Fixed 'Risk through Options Trading""",Business Finance,https://www.udemy.com/forexoptions/,200,Beginner Level,611,26,4,,1.0,,2017-06-07
u-730414,udemy,udemy,"Intro to Investment Banking, M&A, IPO, Modeling + Free Book",Business Finance,https://www.udemy.com/investment-banking-mergers-ipo-financial-model-business-mba-pro-forma/,60,All Levels,1922,15,149,,20.0,,2016-01-21
u-252396,udemy,udemy,How to Pick The Right Penny Stocks To Invest In 2017,Business Finance,https://www.udemy.com/how-to-make-5000month-trading-penny-stocks/,150,All Levels,9015,23,65,,2.5,,2014-07-01
u-1198166,udemy,udemy,Top 10 Trading Ideas in the Equities Market,Business Finance,https://www.udemy.com/top-10-trading-ideas-in-the-equities-market/,20,All Levels,661,12,4,,1.0,,2017-05-02
u-920604,udemy,udemy,Intro to Financial Modeling,Business Finance,https://www.udemy.com/intro-to-financial-modeling/,105,Beginner Level,1077,55,110,,6.0,,2016-08-19
u-215728,udemy,udemy,Shark Accounting - Building a Business by the Numbers!,Business Finance,https://www.udemy.com/shark-accounting/,20,Beginner Level,6050,17,140,,1.5,,2014-05-18
u-722174,udemy,udemy,Forex Trading MAKE YOUR FIRST TRADE TODAY!,Business Finance,https://www.udemy.com/trade-forex/,150,All Levels,3523,45,46,,4.0,,2016-01-10
